,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,yoy_sales,yoy_op,yoy_tp,yoy_dedu_np,yoy_eps,yoy_roe,growth_assets,yoy_equity,growth_bps,or_last_year,op_last_year,tp_last_year,np_last_year,eps_last_year,open_net_assets,open_bps,perf_summary,is_audit,remark
0,20190416,20181231,626669589.53,-466502491.61,-468837398.29,-430466467.26,1226692417.36,436788454.18,-0.5581,-65.48,26583871.8,,,,,,,,,,,,,,,,,,,0,
