,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,内部抵销,-889481892.0,-2939173.0,-886542719.0,CNY
1,工程玻璃,2854745532.0,897788190.0,1956957342.0,CNY
2,平板玻璃,3958217805.0,853935755.0,3104282050.0,CNY
3,平板及工程玻璃产业,6812963337.0,1751723945.0,5061239392.0,CNY
4,其他业务,70616566.0,40112849.0,30503717.0,CNY
5,精细玻璃和陶瓷,794643237.0,313216577.0,481426660.0,CNY
6,太阳能,945054866.0,130381259.0,814673607.0,CNY
