,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,房屋租赁,79236389.91,56284459.14,22951930.77,CNY
1,物业管理,344226703.95,8659126.26,335567577.69,CNY
2,交通运输,48573142.33,18903325.95,29669816.38,CNY
3,其他主营业务,61522685.4,31492202.44,30030482.96,CNY
4,房屋租赁和管理收入,423463093.86,64943585.4,358519508.46,CNY
5,房地产开发,2340233648.93,1157349134.35,1182884514.58,CNY
6,饮食服务,30898120.01,4134536.75,26763583.26,CNY
