,ann_date,f_ann_date,end_date,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,20190413,20190413,20181231,0.6719,0.6719,7942112442.45,7942112442.45,,,,,,,,,,,,,,,,27475125.57,,,7051758616.37,4202874331.23,,,1173036543.95,239704219.98,457943081.51,589019455.57,389180984.13,,,,,,,,,,,920654078.87,24612872.72,13750044.54,,931516907.05,516567821.75,414949085.3,446690331.69,-31741246.39,542125342.85,957074428.15,988815674.54,-31741246.39,1482163421.64,1702906394.29,,,
