,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,彩电,12478427986.35,1749231361.23,10729196625.12,CNY
1,白电,1701770760.58,346920059.57,1354850701.01,CNY
2,手机,970287086.42,82120059.99,888167026.43,CNY
3,其他,5148862302.86,602746312.43,4546115990.43,CNY
