,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,其他业务,7353813.72,4651968.02,2701845.7,CNY
1,汽车贸易,146150511.84,4914357.61,141236154.23,CNY
2,汽车检测及维修,50192766.34,11992129.14,38200637.2,CNY
3,租赁服务业,100820353.86,67422384.68,33397969.18,CNY
4,珠宝运营,42719844.04,4001489.7,38718354.34,CNY
