,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,房屋租赁和管理收入,397511223.12,69727551.59,327783671.53,CNY
1,房地产开发,1512673490.89,1052678787.47,459994703.42,CNY
2,房屋租赁,75269443.1,58801797.3,16467645.8,CNY
3,物业管理,322241780.02,10925754.29,311316025.73,CNY
4,交通运输,56896623.7,23157377.65,33739246.05,CNY
5,饮食服务,31177527.67,4604882.06,26572645.61,CNY
6,其他,60945211.8,36501254.98,24443956.82,CNY
