,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,yoy_sales,yoy_op,yoy_tp,yoy_dedu_np,yoy_eps,yoy_roe,growth_assets,yoy_equity,growth_bps,or_last_year,op_last_year,tp_last_year,np_last_year,eps_last_year,open_net_assets,open_bps,perf_summary,is_audit,remark
0,20190221,20181231,9203270900.0,-2462719100.0,-2221450200.0,-2298001400.0,15848519500.0,6625215100.0,-1.02,-29.53,417751000.0,,,,,,,,,,,,,,,,,,,0,
