,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,物业租赁及管理,32631664.07,21667458.87,10964205.2,CNY
1,物业租赁,13945130.9,13644369.14,300761.76,CNY
2,物业管理,18686533.17,8023089.73,10663443.44,CNY
3,其他业务,5729744.87,5729347.87,397.0,CNY
4,旅游饮食,60600055.05,49926034.43,10674020.62,CNY
