,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,物业管理,17929749.71,6904674.52,11025075.19,CNY
1,物业租赁,13350366.37,11937332.39,1413033.98,CNY
2,物业租赁及管理,31280116.08,18842006.91,12438109.17,CNY
3,其他业务,7580282.53,6880282.53,700000.0,CNY
