,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,汽车玻璃,19351888769.0,6944658758.0,12407230011.0,CNY
1,浮法玻璃,3220524367.0,1349566925.0,1870957442.0,CNY
2,其他主营业务,232315572.0,100946207.0,131369365.0,CNY
3,内部抵销,-2920889734.0,,-2920889734.0,CNY
4,其他业务,341146746.0,226758883.0,114387863.0,CNY
