,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,物业管理,2860696.3,-148635.88,3009332.18,CNY
1,房地产,315107066.2,93097425.76,222009640.44,CNY
2,委托代建,73756237.0,72637752.93,1118484.07,CNY
3,其他业务,21489721.42,10439225.45,11050495.97,CNY
