,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,其他业务,30429902.11,25939025.66,4490876.45,CNY
1,成套设备进出口,975533857.75,160165513.75,815368344.0,CNY
2,一般贸易,226784631.64,19973712.68,206810918.96,CNY
3,境外经营收入,37979578.15,2548704.45,35430873.7,CNY
