,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,彩电,11994950476.66,1932190030.1,10062760446.56,CNY
1,手机,918711012.38,91482640.22,827228372.16,CNY
2,白电,1737464511.08,333155551.14,1404308959.94,CNY
3,供应链管理业务,13652512654.75,151439263.2,13501073391.55,CNY
4,其他主营业务,2924124594.84,930510485.25,1993614109.59,CNY
