,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,交通运输,62476507.32,32087714.01,30388793.31,CNY
1,房地产开发,809260338.23,646614845.33,162645492.9,CNY
2,饮食服务,24634302.99,4432204.73,20202098.26,CNY
3,房屋租赁和管理收入,307136733.64,27993472.26,279143261.38,CNY
4,其他,5937003.71,667430.99,5269572.72,CNY
5,其他业务,59006565.97,36170658.34,22835907.63,CNY
