,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,物业管理,22971325.27,8669075.15,14302250.12,CNY
1,物业出租、客房、餐饮收入,24008192.05,2668510.86,21339681.19,CNY
2,信息服务及其它,4869591.38,1715864.11,3153727.27,CNY
3,其他业务,927885.59,796325.59,131560.0,CNY
4,酒店经营、物业管理收入,51849108.7,13053450.12,38795658.58,CNY
5,其他,4869591.38,1715864.11,3153727.27,CNY
