,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,航空运输业,1312752460.16,291177248.5,1021575211.66,CNY
1,航空维修业,53887631.2,19848623.37,34039007.83,CNY
2,融资租赁,43385134.41,14074398.54,29310735.87,CNY
3,其他业务,15855627.18,15108759.58,746867.6,CNY
