,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,物业管理、来料加工,265109657.09,-61889691.97,326999349.06,CNY
1,房屋租赁,586536578.13,314642538.43,271894039.7,CNY
2,商品房销售,13017687682.42,4763520291.39,8254167391.03,CNY
3,其他业务,173022011.39,84827788.4,88194222.99,CNY
4,其他(含来料加工、物业管理等),265109657.09,-61889691.97,326999349.06,CNY
