,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,注塑件,275568139.15,24967433.9,250600705.25,CNY
1,泡沫件,75274165.11,8204250.24,67069914.87,CNY
2,液晶显示器,264125902.82,17338631.22,246787271.6,CNY
3,其他业务,79871553.02,50330645.56,29540907.46,CNY
