,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,汽车贸易,138702514.96,5645693.98,133056820.98,CNY
1,汽车检测及维修,51777605.75,11337075.65,40440530.1,CNY
2,租赁服务业,125924602.28,73211683.54,52712918.74,CNY
3,其他业务,7836118.91,5003539.1,2832579.81,CNY
