,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,新能源材料,12091781486.68,1817503351.47,10274278135.21,CNY
1,半导体材料,1012770279.73,304604191.42,708166088.31,CNY
2,半导体器件,153305849.04,-9155690.01,162461539.05,CNY
3,电力,335365476.73,214062848.2,121302628.53,CNY
4,服务业收入,48470342.76,33738429.36,14731913.4,CNY
5,其他主营业务,114023007.91,26162913.95,87860093.96,CNY
