,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,房地产,546514747.06,223217286.95,323297460.11,CNY
1,物业管理,2385970.0,-89579.23,2475549.23,CNY
2,其他业务,15049598.65,3111537.75,11938060.9,CNY
