,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,生物医药,1102707870.46,837891895.72,264815974.74,CNY
1,房地产开发,620189932.69,86340588.82,533849343.87,CNY
2,物业管理,26976826.74,6935373.69,20041453.05,CNY
3,其他主营业务,23632174.89,16543663.19,7088511.7,CNY
