,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,彩电,9892486636.93,1202755232.73,8689731404.2,CNY
1,供应链管理业务,28348817442.89,279998218.84,28068819224.05,CNY
2,手机,331298592.29,3873248.38,327425343.91,CNY
3,白电,2127731143.29,360448545.31,1767282597.98,CNY
4,环保业务,3020514260.13,386022477.5,2634491782.63,CNY
5,其他主营业务,2405949265.8,666085704.12,1739863561.68,CNY
