,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,其他业务,5315606.8,,,CNY
1,物业租赁及管理,34328405.15,22020285.1,12308120.05,CNY
2,物业管理,19214074.12,8604448.47,10609625.65,CNY
3,物业租赁,15114331.03,13415836.63,1698494.4,CNY
