,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,房屋租赁和管理收入,314335156.29,64571373.72,249763782.57,CNY
1,交通运输,58366214.95,31246724.76,27119490.19,CNY
2,房地产开发,1175698776.0,745992793.11,429705982.89,CNY
3,饮食服务,28424750.75,4016382.17,24408368.58,CNY
4,其他业务,35830373.15,29070508.43,6759864.72,CNY
5,其他,6571956.46,-518010.35,7089966.81,CNY
