,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,酒店经营、物业管理收入,53089885.63,14785041.56,38304844.07,CNY
1,环保业务收入,29629849.07,10348046.16,19281802.91,CNY
2,其他业务,1406235.99,1384635.99,21600.0,CNY
