,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,注塑件,252361777.26,19078664.45,233283112.81,CNY
1,泡沫件,81395469.03,5883305.62,75512163.41,CNY
2,液晶显示器,477934212.1,18831890.44,459102321.66,CNY
3,其他业务,46348674.35,36339661.11,10009013.24,CNY
