,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,平板及工程玻璃产业,6508983268.0,1328718962.0,5180264306.0,CNY
1,平板玻璃,3585022000.0,460243286.0,3124778714.0,CNY
2,内部抵销,-700886249.0,-93378.0,-700792871.0,CNY
3,其他业务,83393368.0,35341542.0,48051826.0,CNY
4,太阳能,1539398724.0,242129355.0,1297269369.0,CNY
5,工程玻璃,2923961268.0,868475676.0,2055485592.0,CNY
