,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,内部抵销,-758024336.0,2700566.0,-760724902.0,CNY
1,平板玻璃,3618711310.0,526090996.0,3092620314.0,CNY
2,其他业务,68720138.0,28032014.0,40688124.0,CNY
3,平板及工程玻璃产业,6646752854.0,1494391761.0,5152361093.0,CNY
4,工程玻璃,3028041544.0,968300765.0,2059740779.0,CNY
5,太阳能,1087053989.0,196158914.0,890895075.0,CNY
