,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,浮法玻璃,1121723300.0,207492500.0,914230800.0,CNY
1,加工玻璃,1734260000.0,254560000.0,1479700000.0,CNY
2,汽车玻璃,1239262800.0,228784700.0,1010478100.0,CNY
3,内部抵销,-312452000.0,-21726500.0,-290725500.0,CNY
4,其他业务,74615763.63,42173860.24,32441903.39,CNY
