,ann_date,f_ann_date,end_date,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,20190404,20190404,20181231,2004363639.06,1084349674.4,17781589380.56,,,,,,,,,,,,,14068683847.58,31850273228.14,12679368267.14,823352248.95,3347919997.08,,,,,,16863495895.22,33714136408.39,-1863863180.25,9811706009.46,,140954859.44,957653.69,,9953618522.59,50679848.88,2012484117.65,84621168.09,10253870130.05,,12401655264.67,-2448036742.08,23358807648.16,3882450000.0,2991779529.98,30424537178.14,-10220457610.786,18185806128.12,2368843927.02,392414400.0,3741725456.41,24296375511.55,6128161666.59,482485.87,1816744230.13,10109058115.57,11925802345.7,191500000.0,191500000.0,,231403491.25,144328117.21,41837418.44,7959516.75,,,417225.93,0.0,0.0,-707839421.54,-223625697.42,-6785964.53,-8667952902.84,-975132112.17,5202813835.21,0.0,-1863863180.25,0.0,0.0,0.0,11925802345.7,10109058115.57,0.0,0.0,1816744230.13
