,ann_date,f_ann_date,end_date,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,20190404,20190404,20181231,0.77,0.77,14119575135.34,14119575135.34,,,,,,,,,,,,,,,,707839421.54,-429636779.95,,11980297692.82,8117786506.78,,,1486406873.88,514703785.07,613363717.73,1016633318.11,231403491.25,,,,,,,,,,,2858725278.71,14226564.55,15670946.61,,2857280896.65,852917257.59,2004363639.06,1388769282.14,615594356.92,-45996578.7,1958367060.36,1342772703.44,615594356.92,3167101949.35,3361227001.75,,,
