,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,其他业务,189925308.42,103177780.03,86747528.39,CNY
1,商品房销售,12730347853.94,5548774911.12,7181572942.82,CNY
2,房屋租赁,610803562.78,346639043.59,264164519.19,CNY
3,物业管理、来料加工,588498410.2,3196893.82,585301516.38,CNY
