,ann_date,f_ann_date,end_date,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,20190319,20190319,20181231,0.2016,0.2016,33468320833.27,33468320833.27,,,,,,,,,,,,,,,,32439260.35,1210530.78,,32885005733.27,31425759383.11,,,86020095.72,373457352.2,899692885.14,-49185693.01,27237759.53,,,,,,,,,,,657524042.39,3633266.74,42298058.29,,618859250.84,110944962.0,507914288.84,558038215.33,-50123926.49,-26368066.24,481546222.6,531670149.09,-50123926.49,,,,,
1,20190319,20190319,20181231,0.2016,0.2016,33468320833.27,33468320833.27,,,,,,,,,,,,,,,,32439260.35,1210530.78,,32885005733.27,31425759383.11,,,86020095.72,373457352.2,899692885.14,-49185693.01,27237759.53,,,,,,,,,,,657524042.39,3633266.74,42298058.29,,618859250.84,110944962.0,507914288.84,558038215.33,-50123926.49,-26368066.24,481546222.6,531670149.09,-50123926.49,607274772.36,1110590880.95,,,
