,ann_date,f_ann_date,end_date,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit
0,20190228,20190228,20181231,0.0974,0.0974,2520434843.35,2520434843.35,,,,,,,,,,,,,,,,850016714.84,509144.53,,2934366059.17,1893343644.4,,,255723552.81,197349807.95,397003731.73,68367261.75,116050711.94,,,,,,,,,,,438072314.83,4206982.83,32084649.61,,410194648.05,261101552.18,149093095.87,248814083.27,-99720987.4,,149093095.87,248814083.27,-99720987.4,-314051549.11,-261241198.27,,,
