,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,泡沫件,61245929.61,6015035.22,55230894.39,CNY
1,液晶显示器,186838010.48,11711401.7,175126608.78,CNY
2,注塑件,192872402.89,15825712.28,177046690.61,CNY
3,其他业务,58499438.13,47902564.83,10596873.3,CNY
