,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,invturn_days,arturn_days,inv_turn,ar_turn,ca_turn,fa_turn,assets_turn,op_income,valuechange_income,interst_income,daa,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,roe_avg,opincome_of_ebt,investincome_of_ebt,n_op_profit_of_ebt,tax_to_ebt,dtprofit_to_profit,salescash_to_or,ocf_to_or,ocf_to_opincome,capitalized_to_da,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,ocf_to_interestdebt,ocf_to_netdebt,ebit_to_interest,longdebt_to_workingcapital,ebitda_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_prefin_exp,non_op_profit,op_to_ebt,nop_to_ebt,ocf_to_profit,cash_to_liqdebt,cash_to_liqdebt_withinterest,op_to_liqdebt,op_to_debt,roic_yearly,profit_to_op,q_opincome,q_investincome,q_dtprofit,q_eps,q_netprofit_margin,q_gsprofit_margin,q_exp_to_sales,q_profit_to_gr,q_saleexp_to_gr,q_adminexp_to_gr,q_finaexp_to_gr,q_impair_to_gr_ttm,q_gc_to_gr,q_op_to_gr,q_roe,q_dt_roe,q_npta,q_opincome_to_ebt,q_investincome_to_ebt,q_dtprofit_to_profit,q_salescash_to_or,q_ocf_to_sales,q_ocf_to_or,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_gr_yoy,q_gr_qoq,q_sales_yoy,q_sales_qoq,q_op_yoy,q_op_qoq,q_profit_yoy,q_profit_qoq,q_netprofit_yoy,q_netprofit_qoq,equity_yoy,rd_exp
0,20190329,20181231,0.287,0.287,1.675,1.675,2.2258,0.033,0.9754,37910332.75,824210744.27,1970178704.21,1.1009,1.0867,1.0109,15.3062,376.4509,23.5199,0.9563,0.6732,0.2342,0.1532,836249295.27,16706095.7,755822665.29,1015705053.48,1673146698.4,2688851751.88,395632001.7587,1480040775.6987,3715296276.96,1426540933.86,16203255699.11,15104074228.75,12154286918.54,749772736.07,3366633961.32,29077550231.64,3032254084.13,0.2867,4.234,0.6071,1.0084,0.0808,0.5564,0.1316,0.4922,16.9821,39.1143,60.8857,19.6904,16.9821,0.6001,4.1332,14.9571,1.5474,83.3978,17.8395,33.2173,6.9439,6.94,6.6385,5.0881,2.6012,5.5658,6.9439,5.0881,6.64,91.1618,1.8212,2.0444,6.752,95.6027,0.6056,0.3625,2.1832,1.4098,62.3772,2.658,2.6486,23.9078,76.0922,35.5187,55.7243,43.787,34.8152,65.1848,0.2457,1.658,0.5965,0.7858,0.5694,0.7501,0.8047,0.0855,0.1127,0.1209,2.2137,18.5573,0.126,391.7571,2.6012,2.6217,23761476689.47,1651957676.71,18753741.76,97.9556,2.0444,203.1744,0.1479,0.2958,0.1209,0.0421,5.5658,18.2118,118746987.55,2656217.84,122597550.19,0.0477,6.9684,20.6631,12.5901,6.9684,0.3758,2.5003,9.7139,0.9735,94.1688,6.8331,1.1328,0.9683,0.4232,75.7454,1.6943,85.4811,68.7194,54.2683,930.6498,7.0896,7.0896,9.5651,7.302,7.8838,7.1399,10.32,9.5688,1.8114,5.2318,8.4667,5.2337,-3.2238,-3.2238,40.5364,101.4781,40.5364,101.4781,11.0687,-51.3846,18.7032,-48.3152,22.1215,-48.3365,5.2337,72876654.75
