,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,物业管理、来料加工,116035335.93,-32936662.54,148971998.47,CNY
1,其他(含来料加工、物业管理等),116035335.93,-32936662.54,148971998.47,CNY
2,其他业务,157547290.27,117206452.78,40340837.49,CNY
3,房屋租赁,338992600.29,133700564.79,205292035.5,CNY
4,商品房销售,12886967497.64,3352269724.88,9534697772.76,CNY
