,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,汽车检测及维修,53306112.2,12501363.71,40804748.49,CNY
1,租赁服务业,91227739.97,44502715.84,46725024.13,CNY
2,汽车贸易,296678808.63,3865504.6,292813304.03,CNY
3,内部抵销,-1766224.78,,-1766224.78,CNY
4,其他业务,47282872.16,38301001.67,8981870.49,CNY
