,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,商品房销售,8326421078.56,2927862012.65,5398559065.91,CNY
1,其他(含来料加工、物业管理等),105037743.78,-16784060.62,121821804.4,CNY
2,物业管理、来料加工,105037743.78,-16784060.62,121821804.4,CNY
3,房屋租赁,252747320.97,154500809.36,98246511.61,CNY
4,其他业务,356627085.53,341445304.56,15181780.97,CNY
