,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,invturn_days,arturn_days,inv_turn,ar_turn,ca_turn,fa_turn,assets_turn,op_income,valuechange_income,interst_income,daa,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,roe_avg,opincome_of_ebt,investincome_of_ebt,n_op_profit_of_ebt,tax_to_ebt,dtprofit_to_profit,salescash_to_or,ocf_to_or,ocf_to_opincome,capitalized_to_da,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,ocf_to_interestdebt,ocf_to_netdebt,ebit_to_interest,longdebt_to_workingcapital,ebitda_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_prefin_exp,non_op_profit,op_to_ebt,nop_to_ebt,ocf_to_profit,cash_to_liqdebt,cash_to_liqdebt_withinterest,op_to_liqdebt,op_to_debt,roic_yearly,profit_to_op,q_opincome,q_investincome,q_dtprofit,q_eps,q_netprofit_margin,q_gsprofit_margin,q_exp_to_sales,q_profit_to_gr,q_saleexp_to_gr,q_adminexp_to_gr,q_finaexp_to_gr,q_impair_to_gr_ttm,q_gc_to_gr,q_op_to_gr,q_roe,q_dt_roe,q_npta,q_opincome_to_ebt,q_investincome_to_ebt,q_dtprofit_to_profit,q_salescash_to_or,q_ocf_to_sales,q_ocf_to_or,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_gr_yoy,q_gr_qoq,q_sales_yoy,q_sales_qoq,q_op_yoy,q_op_qoq,q_profit_yoy,q_profit_qoq,q_netprofit_yoy,q_netprofit_qoq,equity_yoy,rd_exp
0,20180329,20171231,0.0378,0.0378,2.544,2.544,0.0494,1.0865,1.5368,11815366.81,-4185034.05,99136568.89,2.1243,0.3795,0.241,1087.6133,0.5865,0.331,613.7714,0.3362,27.1133,0.3017,-309596.68,,2826688.78,9982965.75,18892554.94,28875520.69,404602318.1401,-100397681.8599,613127339.7,0.0,115000000.0,-27092043.35,673567312.25,717425342.01,600333298.66,915149643.62,529141499.79,0.0378,3.6727,2.0784,2.6233,-0.5401,0.0937,2.0059,-0.4977,2.1414,19.3196,80.6804,16.5272,2.1414,4.7437,11.1883,0.5952,-0.1153,100.0603,-0.0603,3.6817,1.0332,1.03,-0.5667,1.1106,0.646,1.1093,1.0332,1.1106,-0.57,-1.927,,101.927,31.6052,-54.8473,1.4808,0.817,,0.0566,47.6437,1.91,2.3033,88.6981,11.3019,44.0736,12.5663,80.9499,87.6395,12.3605,0.657,0.91,1.0174,6.4418,0.9251,5.8571,,0.5758,3.6454,,1.4333,0.1254,0.0397,1088.1998,0.646,0.4486,105479033.1,2744471.25,16375462.84,-1.927,101.927,,0.2227,5.6837,-0.0005,-0.0004,1.1093,3.1309,4950716.61,,905201.98,0.0158,6.155,38.6464,31.3618,6.155,11.1526,19.2256,0.9836,-1.8688,94.1572,5.8428,0.4307,0.1225,0.3426,62.1214,,28.4342,215.2371,62.9396,1077.2137,-73.3427,-73.3427,-5.6474,-101.3534,-59.439,-73.3175,-126.07,-5.6459,-73.4834,0.6247,-18.4403,0.6255,-17.3363,-17.3363,-81.1253,-32.8108,-81.1253,-32.8108,-91.6867,305.8268,-88.9483,246.7975,-93.0993,536.9021,0.6255,
