,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,汽车检测及维修,45604870.24,8936609.51,36668260.73,CNY
1,汽车贸易,309927524.3,4359872.49,305567651.81,CNY
2,其他业务,13436470.04,11005184.18,2431285.86,CNY
3,租赁服务业,96018663.22,51262241.93,44756421.29,CNY
