,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,其他(含来料加工、物业管理等),158743047.13,-40862169.23,199605216.36,CNY
1,其他业务,246256985.16,127600095.28,118656889.88,CNY
2,商品房销售,17171729990.07,5846843677.22,11324886312.85,CNY
3,房屋租赁,448461472.63,242626634.06,205834838.57,CNY
4,物业管理、来料加工,158743047.13,-40862169.23,199605216.36,CNY
