,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,注塑件,244090890.04,22556942.86,221533947.18,CNY
1,液晶显示器,264167431.84,7602286.2,256565145.64,CNY
2,泡沫件,76827912.39,9256272.23,67571640.16,CNY
3,其他业务,41734810.37,30806593.57,10928216.8,CNY
