,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps,diluted_roe,yoy_net_profit,bps,yoy_sales,yoy_op,yoy_tp,yoy_dedu_np,yoy_eps,yoy_roe,growth_assets,yoy_equity,growth_bps,or_last_year,op_last_year,tp_last_year,np_last_year,eps_last_year,open_net_assets,open_bps,perf_summary,is_audit,remark
0,20190415,20181231,2591464600.0,-2315217700.0,-2315322100.0,-2350345100.0,3245183900.0,2832337200.0,-4.4959,-57.4,357930100.0,,,,,,,,,,,,,,,,,,,0,
