,bz_item,bz_sales,bz_profit,bz_cost,curr_type
0,平板及工程玻璃产业,7048297234.0,,,CNY
1,平板玻璃,4047280576.0,,,CNY
2,工程玻璃,3001016658.0,,,CNY
3,太阳能,2320237216.0,,,CNY
4,电子及显示器玻璃产品,433457290.0,,,CNY
5,其他主营业务,22581871.0,,,CNY
6,内部抵销,-850490204.0,,,CNY
7,平板玻璃,4047280576.0,993287125.0,3053993451.0,CNY
8,工程玻璃,3001016658.0,698082605.0,2302934053.0,CNY
9,太阳能,2320237216.0,571100542.0,1749136674.0,CNY
10,其他业务,,,-543849805.0,CNY
