,ann_date,f_ann_date,end_date,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales
0,20190412,20190412,20181231,9030056485.0,38724524163.46,18038074062.09,5184168189.1,,225959910459.33,54908943710.65,0.0,33601800.03,664939741.13,82164576.73,,5682047200.42,,,250949824960.03,,29298750000.0,117345880.52,626581758.53,1332925066.34,30669469189.12,615454895.41,601174122008.59,43636138469.14,13697061944.41,9423994866.25,361804606.37,,,35654120763.34,10529554994.72,65147259.22,,2541.03,,,497896563.78,,27305112.94,78550309.62,3817922140.59,151366883060.69,416332559.23,290231793256.3,,,,232162770.35,,,,,,,,,,,,,891405915264.89,3792377291.41,18169338257.23,1817104513.37,512194923286.34,73276510449.35,,181755626.8,43389123.33,1422127116.0,27849537446.44,30250288.38,104353924.31,1279922765.34,6471293142.49,1191157977.44,9006195602.67,,,,721778874.37,3355047157.61,6058.0,,43757323995.8,22549451970.4,723783998638.69,18847827098.53,,,,66683171.92,9310597.18,2606479218.12,25322677377.16,,362531063.02,,,,,,,,,,,,,,,749106676015.85,,6227361291.02,,,64919171229.78,77380068019.26,142299239249.04,891405915264.89,,175883828.59,,,,,,,,
