,ann_date,f_ann_date,end_date,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,im_n_incr_cash_equ
0,20190412,20190412,20181231,14250245152.74,39561019.38,196956142.55,,,1398652277.28,,1335740139.64,,42268754.6,,26303721079.48,,,6530871491.4,4281335449.43,51897841966.41,4786479.24,1455526681.93,4200514169.76,,3249856619.38,437628490.39,13687658504.11,,3455293002.01,79028789428.75,-27130947462.34,,205861652368.83,7541209295.04,888699.1,,213403750362.97,3107504926.05,182706877354.48,,,,185814382280.53,27589368082.44,2000000000.0,68552667456.4,,70571124286.4,948802521.8766,46032549770.0,6362534839.96,1632936091.68,245295542.1,52640380152.06,17930744134.34,1457787142.85,19846951897.29,117668567859.01,137515519756.3,18456830.0,18456830.0,,723967048.5,569731418.68,59892451.63,46724268.11,,,795020.92,686922.61,-250530674.7,-2353662191.85,-146107513.23,9329079.12,,-25242410045.24,-14879701024.35,40531605.34,-27130947462.34,,,,88438964309.84,73620998405.52,49076555446.46,44047569453.49,19846951897.29
